Body mass SAR,Head mass SAR,time
0.0,0.0,0.00417
6.480781500184364,0.5272720339821718,0.00617
0.0,0.0,0.00642
0.0,0.0,0.0077800000000000005
0.0,0.0,0.01
0.0,0.0,0.01417
6.480781500184364,0.5272720339821718,0.01617
0.0,0.0,0.01642
0.0,0.0,0.01778
0.0,0.0,0.02
0.0,0.0,0.02417
6.480781500184364,0.5272720339821718,0.02617
0.0,0.0,0.02642
0.0,0.0,0.02778
0.0,0.0,0.03
0.0,0.0,0.03417
6.480781500184364,0.5272720339821718,0.03617
0.0,0.0,0.03642
0.0,0.0,0.03778
0.0,0.0,0.04
0.0,0.0,0.04417
6.480781500184364,0.5272720339821718,0.04617
0.0,0.0,0.04642
0.0,0.0,0.04778
0.0,0.0,0.05
0.0,0.0,0.05417
6.480781500184364,0.5272720339821718,0.056170000000000005
0.0,0.0,0.056420000000000005
0.0,0.0,0.057780000000000005
0.0,0.0,0.060000000000000005
0.0,0.0,0.06417
6.480781500184364,0.5272720339821718,0.06617
0.0,0.0,0.06642
0.0,0.0,0.06778
0.0,0.0,0.07
0.0,0.0,0.07417000000000001
6.480781500184364,0.5272720339821718,0.07617000000000002
0.0,0.0,0.07642000000000002
0.0,0.0,0.07778000000000002
0.0,0.0,0.08000000000000002
0.0,0.0,0.08417000000000002
6.480781500184364,0.5272720339821718,0.08617000000000002
0.0,0.0,0.08642000000000002
0.0,0.0,0.08778000000000002
0.0,0.0,0.09000000000000002
0.0,0.0,0.09417000000000003
6.480781500184364,0.5272720339821718,0.09617000000000003
0.0,0.0,0.09642000000000003
0.0,0.0,0.09778000000000003
0.0,0.0,0.10000000000000003
0.0,0.0,0.10417000000000004
6.480781500184364,0.5272720339821718,0.10617000000000004
0.0,0.0,0.10642000000000004
0.0,0.0,0.10778000000000004
0.0,0.0,0.11000000000000004
0.0,0.0,0.11417000000000005
6.480781500184364,0.5272720339821718,0.11617000000000005
0.0,0.0,0.11642000000000005
0.0,0.0,0.11778000000000005
0.0,0.0,0.12000000000000005
0.0,0.0,0.12417000000000006
6.480781500184364,0.5272720339821718,0.12617000000000006
0.0,0.0,0.12642000000000006
0.0,0.0,0.12778000000000006
0.0,0.0,0.13000000000000006
0.0,0.0,0.13417000000000007
6.480781500184364,0.5272720339821718,0.13617000000000007
0.0,0.0,0.13642000000000007
0.0,0.0,0.13778000000000007
0.0,0.0,0.14000000000000007
0.0,0.0,0.14417000000000008
6.480781500184364,0.5272720339821718,0.14617000000000008
0.0,0.0,0.14642000000000008
0.0,0.0,0.14778000000000008
0.0,0.0,0.15000000000000008
0.0,0.0,0.15417000000000008
6.480781500184364,0.5272720339821718,0.1561700000000001
0.0,0.0,0.1564200000000001
0.0,0.0,0.1577800000000001
0.0,0.0,0.1600000000000001
0.0,0.0,0.1641700000000001
6.480781500184364,0.5272720339821718,0.1661700000000001
0.0,0.0,0.1664200000000001
0.0,0.0,0.1677800000000001
0.0,0.0,0.1700000000000001
0.0,0.0,0.1741700000000001
6.480781500184364,0.5272720339821718,0.1761700000000001
0.0,0.0,0.1764200000000001
0.0,0.0,0.1777800000000001
0.0,0.0,0.1800000000000001
0.0,0.0,0.1841700000000001
6.480781500184364,0.5272720339821718,0.1861700000000001
0.0,0.0,0.1864200000000001
0.0,0.0,0.1877800000000001
0.0,0.0,0.1900000000000001
0.0,0.0,0.19417000000000012
6.480781500184364,0.5272720339821718,0.19617000000000012
0.0,0.0,0.19642000000000012
0.0,0.0,0.19778000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20417000000000013
6.480781500184364,0.5272720339821718,0.20617000000000013
0.0,0.0,0.20642000000000013
0.0,0.0,0.20778000000000013
0.0,0.0,0.21000000000000013
0.0,0.0,0.21417000000000014
6.480781500184364,0.5272720339821718,0.21617000000000014
0.0,0.0,0.21642000000000014
0.0,0.0,0.21778000000000014
0.0,0.0,0.22000000000000014
0.0,0.0,0.22417000000000015
6.480781500184364,0.5272720339821718,0.22617000000000015
0.0,0.0,0.22642000000000015
0.0,0.0,0.22778000000000015
0.0,0.0,0.23000000000000015
0.0,0.0,0.23417000000000016
6.480781500184364,0.5272720339821718,0.23617000000000016
0.0,0.0,0.23642000000000016
0.0,0.0,0.23778000000000016
0.0,0.0,0.24000000000000016
0.0,0.0,0.24417000000000016
6.480781500184364,0.5272720339821718,0.24617000000000017
0.0,0.0,0.24642000000000017
0.0,0.0,0.24778000000000017
0.0,0.0,0.25000000000000017
0.0,0.0,0.2541700000000002
6.480781500184364,0.5272720339821718,0.2561700000000002
0.0,0.0,0.25642000000000015
0.0,0.0,0.2577800000000002
0.0,0.0,0.2600000000000002
0.0,0.0,0.2641700000000002
6.480781500184364,0.5272720339821718,0.2661700000000002
0.0,0.0,0.26642000000000016
0.0,0.0,0.2677800000000002
0.0,0.0,0.2700000000000002
0.0,0.0,0.2741700000000002
6.480781500184364,0.5272720339821718,0.2761700000000002
0.0,0.0,0.27642000000000017
0.0,0.0,0.2777800000000002
0.0,0.0,0.2800000000000002
0.0,0.0,0.2841700000000002
6.480781500184364,0.5272720339821718,0.2861700000000002
0.0,0.0,0.2864200000000002
0.0,0.0,0.2877800000000002
0.0,0.0,0.2900000000000002
0.0,0.0,0.2941700000000002
6.480781500184364,0.5272720339821718,0.2961700000000002
0.0,0.0,0.2964200000000002
0.0,0.0,0.2977800000000002
0.0,0.0,0.3000000000000002
0.0,0.0,0.3041700000000002
6.480781500184364,0.5272720339821718,0.3061700000000002
0.0,0.0,0.3064200000000002
0.0,0.0,0.3077800000000002
0.0,0.0,0.3100000000000002
0.0,0.0,0.3141700000000002
6.480781500184364,0.5272720339821718,0.31617000000000023
0.0,0.0,0.3164200000000002
0.0,0.0,0.31778000000000023
0.0,0.0,0.32000000000000023
0.0,0.0,0.32417000000000024
6.480781500184364,0.5272720339821718,0.32617000000000024
0.0,0.0,0.3264200000000002
0.0,0.0,0.32778000000000024
0.0,0.0,0.33000000000000024
0.0,0.0,0.33417000000000024
6.480781500184364,0.5272720339821718,0.33617000000000025
0.0,0.0,0.3364200000000002
0.0,0.0,0.33778000000000025
0.0,0.0,0.34000000000000025
0.0,0.0,0.34417000000000025
6.480781500184364,0.5272720339821718,0.34617000000000026
0.0,0.0,0.3464200000000002
0.0,0.0,0.34778000000000026
0.0,0.0,0.35000000000000026
0.0,0.0,0.35417000000000026
6.480781500184364,0.5272720339821718,0.35617000000000026
0.0,0.0,0.35642000000000024
0.0,0.0,0.35778000000000026
0.0,0.0,0.36000000000000026
0.0,0.0,0.36417000000000027
6.480781500184364,0.5272720339821718,0.3661700000000003
0.0,0.0,0.36642000000000025
0.0,0.0,0.3677800000000003
0.0,0.0,0.3700000000000003
0.0,0.0,0.3741700000000003
6.480781500184364,0.5272720339821718,0.3761700000000003
0.0,0.0,0.37642000000000025
0.0,0.0,0.3777800000000003
0.0,0.0,0.3800000000000003
0.0,0.0,0.3841700000000003
6.480781500184364,0.5272720339821718,0.3861700000000003
0.0,0.0,0.38642000000000026
0.0,0.0,0.3877800000000003
0.0,0.0,0.3900000000000003
0.0,0.0,0.3941700000000003
6.480781500184364,0.5272720339821718,0.3961700000000003
0.0,0.0,0.39642000000000027
0.0,0.0,0.3977800000000003
0.0,0.0,0.4000000000000003
0.0,0.0,0.4041700000000003
6.480781500184364,0.5272720339821718,0.4061700000000003
0.0,0.0,0.4064200000000003
0.0,0.0,0.4077800000000003
0.0,0.0,0.4100000000000003
0.0,0.0,0.4141700000000003
6.480781500184364,0.5272720339821718,0.4161700000000003
0.0,0.0,0.4164200000000003
0.0,0.0,0.4177800000000003
0.0,0.0,0.4200000000000003
0.0,0.0,0.4241700000000003
6.480781500184364,0.5272720339821718,0.4261700000000003
0.0,0.0,0.4264200000000003
0.0,0.0,0.4277800000000003
0.0,0.0,0.4300000000000003
0.0,0.0,0.43417000000000033
6.480781500184364,0.5272720339821718,0.43617000000000034
0.0,0.0,0.4364200000000003
0.0,0.0,0.43778000000000034
0.0,0.0,0.44000000000000034
0.0,0.0,0.44417000000000034
6.480781500184364,0.5272720339821718,0.44617000000000034
0.0,0.0,0.4464200000000003
0.0,0.0,0.44778000000000034
0.0,0.0,0.45000000000000034
0.0,0.0,0.45417000000000035
6.480781500184364,0.5272720339821718,0.45617000000000035
0.0,0.0,0.4564200000000003
0.0,0.0,0.45778000000000035
0.0,0.0,0.46000000000000035
0.0,0.0,0.46417000000000036
6.480781500184364,0.5272720339821718,0.46617000000000036
0.0,0.0,0.46642000000000033
0.0,0.0,0.46778000000000036
0.0,0.0,0.47000000000000036
0.0,0.0,0.47417000000000037
6.480781500184364,0.5272720339821718,0.47617000000000037
0.0,0.0,0.47642000000000034
0.0,0.0,0.47778000000000037
0.0,0.0,0.48000000000000037
0.0,0.0,0.4841700000000004
6.480781500184364,0.5272720339821718,0.4861700000000004
0.0,0.0,0.48642000000000035
0.0,0.0,0.4877800000000004
0.0,0.0,0.4900000000000004
0.0,0.0,0.4941700000000004
6.480781500184364,0.5272720339821718,0.4961700000000004
0.0,0.0,0.49642000000000036
0.0,0.0,0.4977800000000004
0.0,0.0,0.5000000000000004
0.0,0.0,0.5041700000000005
6.480781500184364,0.5272720339821718,0.5061700000000005
0.0,0.0,0.5064200000000004
0.0,0.0,0.5077800000000005
0.0,0.0,0.5100000000000005
0.0,0.0,0.5141700000000005
6.480781500184364,0.5272720339821718,0.5161700000000005
0.0,0.0,0.5164200000000004
0.0,0.0,0.5177800000000005
0.0,0.0,0.5200000000000005
0.0,0.0,0.5241700000000005
