Body mass SAR,Head mass SAR,time
0.0,0.0,0.00417
6.480781500184364,0.5272720339821718,0.00617
0.0,0.0,0.00644
0.0,0.0,0.00776
0.0,0.0,0.00878
0.0,0.0,0.01295
6.480781500184364,0.5272720339821718,0.01495
0.0,0.0,0.01522
0.0,0.0,0.01654
0.0,0.0,0.01756
0.0,0.0,0.02173
6.480781500184364,0.5272720339821718,0.02373
0.0,0.0,0.024
0.0,0.0,0.025320000000000002
0.0,0.0,0.026340000000000002
0.0,0.0,0.030510000000000002
6.480781500184364,0.5272720339821718,0.032510000000000004
0.0,0.0,0.032780000000000004
0.0,0.0,0.034100000000000005
0.0,0.0,0.035120000000000005
0.0,0.0,0.039290000000000005
6.480781500184364,0.5272720339821718,0.04129000000000001
0.0,0.0,0.04156000000000001
0.0,0.0,0.04288000000000001
0.0,0.0,0.04390000000000001
0.0,0.0,0.04807000000000001
6.480781500184364,0.5272720339821718,0.05007000000000001
0.0,0.0,0.05034000000000001
0.0,0.0,0.05166000000000001
0.0,0.0,0.05268000000000001
0.0,0.0,0.05685000000000001
6.480781500184364,0.5272720339821718,0.05885000000000001
0.0,0.0,0.05912000000000001
0.0,0.0,0.060440000000000015
0.0,0.0,0.061460000000000015
0.0,0.0,0.06563000000000002
6.480781500184364,0.5272720339821718,0.06763000000000002
0.0,0.0,0.06790000000000003
0.0,0.0,0.06922000000000003
0.0,0.0,0.07024000000000002
0.0,0.0,0.07441000000000003
6.480781500184364,0.5272720339821718,0.07641000000000003
0.0,0.0,0.07668000000000004
0.0,0.0,0.07800000000000004
0.0,0.0,0.07902000000000003
0.0,0.0,0.08319000000000004
6.480781500184364,0.5272720339821718,0.08519000000000004
0.0,0.0,0.08546000000000005
0.0,0.0,0.08678000000000005
0.0,0.0,0.08780000000000004
0.0,0.0,0.09197000000000005
6.480781500184364,0.5272720339821718,0.09397000000000005
0.0,0.0,0.09424000000000006
0.0,0.0,0.09556000000000006
0.0,0.0,0.09658000000000005
0.0,0.0,0.10075000000000006
6.480781500184364,0.5272720339821718,0.10275000000000006
0.0,0.0,0.10302000000000007
0.0,0.0,0.10434000000000007
0.0,0.0,0.10536000000000006
0.0,0.0,0.10953000000000007
6.480781500184364,0.5272720339821718,0.11153000000000007
0.0,0.0,0.11180000000000008
0.0,0.0,0.11312000000000008
0.0,0.0,0.11414000000000007
0.0,0.0,0.11831000000000008
6.480781500184364,0.5272720339821718,0.12031000000000008
0.0,0.0,0.12058000000000009
0.0,0.0,0.12190000000000009
0.0,0.0,0.12292000000000008
0.0,0.0,0.1270900000000001
6.480781500184364,0.5272720339821718,0.1290900000000001
0.0,0.0,0.12936000000000009
0.0,0.0,0.13068000000000007
0.0,0.0,0.13170000000000007
0.0,0.0,0.13587000000000007
6.480781500184364,0.5272720339821718,0.13787000000000008
0.0,0.0,0.13814000000000007
0.0,0.0,0.13946000000000006
0.0,0.0,0.14048000000000005
0.0,0.0,0.14465000000000006
6.480781500184364,0.5272720339821718,0.14665000000000006
0.0,0.0,0.14692000000000005
0.0,0.0,0.14824000000000004
0.0,0.0,0.14926000000000003
0.0,0.0,0.15343000000000004
6.480781500184364,0.5272720339821718,0.15543000000000004
0.0,0.0,0.15570000000000003
0.0,0.0,0.15702000000000002
0.0,0.0,0.15804
0.0,0.0,0.16221000000000002
6.480781500184364,0.5272720339821718,0.16421000000000002
0.0,0.0,0.16448000000000002
0.0,0.0,0.1658
0.0,0.0,0.16682
0.0,0.0,0.17099
6.480781500184364,0.5272720339821718,0.17299
0.0,0.0,0.17326
0.0,0.0,0.17457999999999999
0.0,0.0,0.17559999999999998
0.0,0.0,0.17976999999999999
6.480781500184364,0.5272720339821718,0.18177
0.0,0.0,0.18203999999999998
0.0,0.0,0.18335999999999997
0.0,0.0,0.18437999999999996
0.0,0.0,0.18854999999999997
6.480781500184364,0.5272720339821718,0.19054999999999997
0.0,0.0,0.19081999999999996
0.0,0.0,0.19213999999999995
0.0,0.0,0.19315999999999994
0.0,0.0,0.19732999999999995
6.480781500184364,0.5272720339821718,0.19932999999999995
0.0,0.0,0.19959999999999994
0.0,0.0,0.20091999999999993
0.0,0.0,0.20193999999999993
0.0,0.0,0.20610999999999993
6.480781500184364,0.5272720339821718,0.20810999999999993
0.0,0.0,0.20837999999999993
0.0,0.0,0.20969999999999991
0.0,0.0,0.2107199999999999
0.0,0.0,0.21488999999999991
6.480781500184364,0.5272720339821718,0.21688999999999992
0.0,0.0,0.2171599999999999
0.0,0.0,0.2184799999999999
0.0,0.0,0.2194999999999999
0.0,0.0,0.2236699999999999
6.480781500184364,0.5272720339821718,0.2256699999999999
0.0,0.0,0.2259399999999999
0.0,0.0,0.22725999999999988
0.0,0.0,0.22827999999999987
0.0,0.0,0.23244999999999988
6.480781500184364,0.5272720339821718,0.23444999999999988
0.0,0.0,0.23471999999999987
0.0,0.0,0.23603999999999986
0.0,0.0,0.23705999999999985
0.0,0.0,0.24122999999999986
6.480781500184364,0.5272720339821718,0.24322999999999986
0.0,0.0,0.24349999999999986
0.0,0.0,0.24481999999999984
0.0,0.0,0.24583999999999984
0.0,0.0,0.25000999999999984
6.480781500184364,0.5272720339821718,0.25200999999999985
0.0,0.0,0.25227999999999984
0.0,0.0,0.2535999999999998
0.0,0.0,0.25461999999999985
0.0,0.0,0.25878999999999985
6.480781500184364,0.5272720339821718,0.26078999999999986
0.0,0.0,0.26105999999999985
0.0,0.0,0.26237999999999984
0.0,0.0,0.26339999999999986
0.0,0.0,0.26756999999999986
6.480781500184364,0.5272720339821718,0.26956999999999987
0.0,0.0,0.26983999999999986
0.0,0.0,0.27115999999999985
0.0,0.0,0.27217999999999987
0.0,0.0,0.2763499999999999
6.480781500184364,0.5272720339821718,0.2783499999999999
0.0,0.0,0.27861999999999987
0.0,0.0,0.27993999999999986
0.0,0.0,0.2809599999999999
0.0,0.0,0.2851299999999999
6.480781500184364,0.5272720339821718,0.2871299999999999
0.0,0.0,0.2873999999999999
0.0,0.0,0.28871999999999987
0.0,0.0,0.2897399999999999
0.0,0.0,0.2939099999999999
6.480781500184364,0.5272720339821718,0.2959099999999999
0.0,0.0,0.2961799999999999
0.0,0.0,0.2974999999999999
0.0,0.0,0.2985199999999999
0.0,0.0,0.3026899999999999
6.480781500184364,0.5272720339821718,0.3046899999999999
0.0,0.0,0.3049599999999999
0.0,0.0,0.3062799999999999
0.0,0.0,0.3072999999999999
0.0,0.0,0.3114699999999999
6.480781500184364,0.5272720339821718,0.3134699999999999
0.0,0.0,0.3137399999999999
0.0,0.0,0.3150599999999999
0.0,0.0,0.3160799999999999
0.0,0.0,0.3202499999999999
6.480781500184364,0.5272720339821718,0.3222499999999999
0.0,0.0,0.3225199999999999
0.0,0.0,0.3238399999999999
0.0,0.0,0.3248599999999999
0.0,0.0,0.32902999999999993
6.480781500184364,0.5272720339821718,0.33102999999999994
0.0,0.0,0.33129999999999993
0.0,0.0,0.3326199999999999
0.0,0.0,0.33363999999999994
0.0,0.0,0.33780999999999994
6.480781500184364,0.5272720339821718,0.33980999999999995
0.0,0.0,0.34007999999999994
0.0,0.0,0.3413999999999999
0.0,0.0,0.34241999999999995
0.0,0.0,0.34658999999999995
6.480781500184364,0.5272720339821718,0.34858999999999996
0.0,0.0,0.34885999999999995
0.0,0.0,0.35017999999999994
0.0,0.0,0.35119999999999996
0.0,0.0,0.35536999999999996
6.480781500184364,0.5272720339821718,0.35736999999999997
0.0,0.0,0.35763999999999996
0.0,0.0,0.35895999999999995
0.0,0.0,0.35997999999999997
0.0,0.0,0.36415
6.480781500184364,0.5272720339821718,0.36615
0.0,0.0,0.36641999999999997
0.0,0.0,0.36773999999999996
0.0,0.0,0.36876
0.0,0.0,0.37293
6.480781500184364,0.5272720339821718,0.37493
0.0,0.0,0.3752
0.0,0.0,0.37651999999999997
0.0,0.0,0.37754
0.0,0.0,0.38171
6.480781500184364,0.5272720339821718,0.38371
0.0,0.0,0.38398
0.0,0.0,0.3853
0.0,0.0,0.38632
0.0,0.0,0.39049
6.480781500184364,0.5272720339821718,0.39249
0.0,0.0,0.39276
0.0,0.0,0.39408
0.0,0.0,0.3951
0.0,0.0,0.39927
6.480781500184364,0.5272720339821718,0.40127
0.0,0.0,0.40154
0.0,0.0,0.40286
0.0,0.0,0.40388
0.0,0.0,0.40805
6.480781500184364,0.5272720339821718,0.41005
0.0,0.0,0.41032
0.0,0.0,0.41164
0.0,0.0,0.41266
0.0,0.0,0.41683000000000003
6.480781500184364,0.5272720339821718,0.41883000000000004
0.0,0.0,0.41910000000000003
0.0,0.0,0.42042
0.0,0.0,0.42144000000000004
0.0,0.0,0.42561000000000004
6.480781500184364,0.5272720339821718,0.42761000000000005
0.0,0.0,0.42788000000000004
0.0,0.0,0.4292
0.0,0.0,0.43022000000000005
0.0,0.0,0.43439000000000005
6.480781500184364,0.5272720339821718,0.43639000000000006
0.0,0.0,0.43666000000000005
0.0,0.0,0.43798000000000004
0.0,0.0,0.43900000000000006
0.0,0.0,0.44317000000000006
6.480781500184364,0.5272720339821718,0.44517000000000007
0.0,0.0,0.44544000000000006
0.0,0.0,0.44676000000000005
0.0,0.0,0.44778000000000007
0.0,0.0,0.4519500000000001
6.480781500184364,0.5272720339821718,0.4539500000000001
0.0,0.0,0.45422000000000007
0.0,0.0,0.45554000000000006
0.0,0.0,0.4565600000000001
0.0,0.0,0.4607300000000001
6.480781500184364,0.5272720339821718,0.4627300000000001
0.0,0.0,0.4630000000000001
0.0,0.0,0.46432000000000007
0.0,0.0,0.4653400000000001
0.0,0.0,0.4695100000000001
